publication_date,effective_on,agencies,agency_names,title,abstract,action,type,president,dates,citation,document_number,regulation_id_numbers,json_url,raw_text_url,html_url,president_id,publication_dt,publication_year,publication_month,susp,actual_susp
1/30/2001,2/20/2001,"[{'raw_name': 'DEPARTMENT OF TRANSPORTATION', 'name': 'Transportation Department', 'id': 492, 'url': 'https://www.federalregister.gov/agencies/transportation-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/492', 'parent_id': None, 'slug': 'transportation-department'}, {'raw_name': 'Federal Aviation Administration', 'name': 'Federal Aviation Administration', 'id': 159, 'url': 'https://www.federalregister.gov/agencies/federal-aviation-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/159', 'parent_id': 492, 'slug': 'federal-aviation-administration'}]","Transportation Department, Federal Aviation Administration","Airworthiness Directives; Short Brothers Model SD3-60 SHERPA, SD3-SHERPA, SD3-30, and SD3-60 Series Airplanes","This amendment adopts a new airworthiness directive (AD), applicable to all Short Brothers Model SD3-60 SHERPA, SD3-SHERPA, SD3- 30, and SD3-60 series airplanes, that requires replacement of the existing pneumatic de-icing boot pressure indicator switch with a newly designed switch. This amendment is prompted by an occurrence on a similar airplane model in which the pneumatic de-icing boot indication light may have provided the flightcrew with misleading information as to the proper functioning of the de-icing boots. The actions specified by this AD are intended to prevent ice accumulation on the airplane leading edges, which could reduce controllability of the airplane.",Final rule.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","Effective February 20, 2001.",66 FR 8167,Jan-10,2120-AA64,https://www.federalregister.gov/api/v1/documents/01-2110?publication_date=2001-01-30,https://www.federalregister.gov/documents/full_text/text/2001/01/30/01-2110.txt,https://www.federalregister.gov/documents/2001/01/30/01-2110/airworthiness-directives-short-brothers-model-sd3-60-sherpa-sd3-sherpa-sd3-30-and-sd3-60-series,george-w-bush,2001-01-30 00:00:00 UTC,2001,1,0,0
3/14/2001,3/14/2001,"[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",Environmental Protection Agency,Clethodim; Pesticide Tolerance,"This regulation establishes tolerances for combined residues of clethodim in or on tuberous and corm vegetables, sunflower seed, sunflower meal, fruiting vegetable group, carrots, radish roots, radish tops, leaf petioles subgroup, melon subgroup, squash/cucumber subgroup, cranberry, strawberry, clover forage, and clover hay. In addition, this regulation amends tolerances for combined residues of clethodim in or on sugar beet tops, sugar beet molasses, and potato granules/flakes. Interregional Research Project Number 4 (IR-4) and Valent U.S.A. Corporation requested these tolerances under the Federal Food, Drug, and Cosmetic Act (FFDCA), as amended by the Food Quality Protection Act (FQPA) of 1996.",Final rule.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","This regulation is effective March 14, 2001. Objections and requests for hearings, identified by docket control number OPP-301105, must be received by EPA on or before May 14, 2001.",66 FR 14829,Jan-85,2070-AB78,https://www.federalregister.gov/api/v1/documents/01-6185?publication_date=2001-03-14,https://www.federalregister.gov/documents/full_text/text/2001/03/14/01-6185.txt,https://www.federalregister.gov/documents/2001/03/14/01-6185/clethodim-pesticide-tolerance,george-w-bush,2001-03-14 00:00:00 UTC,2001,3,0,0
4/10/2001,,"[{'raw_name': 'DEPARTMENT OF TRANSPORTATION', 'name': 'Transportation Department', 'id': 492, 'url': 'https://www.federalregister.gov/agencies/transportation-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/492', 'parent_id': None, 'slug': 'transportation-department'}, {'raw_name': 'Federal Aviation Administration', 'name': 'Federal Aviation Administration', 'id': 159, 'url': 'https://www.federalregister.gov/agencies/federal-aviation-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/159', 'parent_id': 492, 'slug': 'federal-aviation-administration'}]","Transportation Department, Federal Aviation Administration","Amendment to Class E Airspace; Grant, NE","This document confirms the effective date of a direct final rule which revises Class E airspace at Grant, NE.",Direct final rule; confirmation of effective date.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","0901 UTC, May 17, 2001.",66 FR 18529,Jan-11,,https://www.federalregister.gov/api/v1/documents/01-8711?publication_date=2001-04-10,https://www.federalregister.gov/documents/full_text/text/2001/04/10/01-8711.txt,https://www.federalregister.gov/documents/2001/04/10/01-8711/amendment-to-class-e-airspace-grant-ne,george-w-bush,2001-04-10 00:00:00 UTC,2001,4,0,0
4/10/2001,5/10/2001,"[{'raw_name': 'DEPARTMENT OF HEALTH AND HUMAN SERVICES', 'name': 'Health and Human Services Department', 'id': 221, 'url': 'https://www.federalregister.gov/agencies/health-and-human-services-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/221', 'parent_id': None, 'slug': 'health-and-human-services-department'}, {'raw_name': 'Food and Drug Administration', 'name': 'Food and Drug Administration', 'id': 199, 'url': 'https://www.federalregister.gov/agencies/food-and-drug-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/199', 'parent_id': 221, 'slug': 'food-and-drug-administration'}]","Health and Human Services Department, Food and Drug Administration",Medical Devices; Reclassification of Six Cardiovascular Preamendments Class III Devices into Class II,"The Food and Drug Administration (FDA) is reclassifying six cardiovascular preamendments devices from class III (premarket approval) into class II (special controls). FDA is also identifying the special controls that the agency believes will reasonably ensure the safety and effectiveness of the devices. This reclassification is being undertaken on the agency's own initiative based on new information under the Federal Food, Drug, and Cosmetic Act (the act), as amended by the Safe Medical Devices Act of 1990 and the Food and Drug Administration Modernization Act of 1997. The agency is also revising the identification of one of the devices subject to this rule to simplify the classification regulation and is correcting a typographical error that was incorporated into the regulations.",Final rule.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","This rule is effective May 10, 2001.",66 FR 18540,Jan-29,,https://www.federalregister.gov/api/v1/documents/01-8829?publication_date=2001-04-10,https://www.federalregister.gov/documents/full_text/text/2001/04/10/01-8829.txt,https://www.federalregister.gov/documents/2001/04/10/01-8829/medical-devices-reclassification-of-six-cardiovascular-preamendments-class-iii-devices-into-class-ii,george-w-bush,2001-04-10 00:00:00 UTC,2001,4,0,0
4/3/2001,6/4/2001,"[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",Environmental Protection Agency,Approval and Promulgation of Air Quality Implementation Plans; Pennsylvania; Conversion of the Conditional Approval of the 15 Percent Plan and 1990 VOC Emission Inventory for the Pittsburgh-Beaver Valley Ozone Nonattainment Area to a Full Approval,EPA is taking direct final action to convert its conditional approval of a State Implementation Plan (SIP) revision submitted by the Commonwealth of Pennsylvania to a full approval. This revision satisfies the 15 percent reasonable further progress plan (15% plan) requirements of the Clean Air Act (the Act) for the Metropolitan Pittsburgh-Beaver Valley ozone nonattainment area (the Pittsburgh area). EPA is converting its prior conditional approval of the Pittsburgh 15% plan to full approval because the Commonwealth submitted revisions to the SIP that satisfy the conditions listed in EPA's conditional approval. EPA is also taking direct final action to convert its prior conditional approval of the 1990 volatile organic compound (VOC) base year emissions inventory for the Pittsburgh area to a full approval. The intended effect of this action is to convert the conditional approval of the Commonwealth's 15% plan and its associated 1990 VOC base year inventory for the Pittsburgh area to a full approval. This action is being taken by EPA in accordance with the requirements of the Clean Air Act.,Direct final rule.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","This rule is effective on June 4, 2001, without further notice, unless EPA receives adverse written comment by May 3, 2001. If EPA receives such comments, it will publish a timely withdrawal of the direct final rule in the Federal Register and inform the public that the rule will not take effect.",66 FR 17634,Jan-21,,https://www.federalregister.gov/api/v1/documents/01-8021?publication_date=2001-04-03,https://www.federalregister.gov/documents/full_text/text/2001/04/03/01-8021.txt,https://www.federalregister.gov/documents/2001/04/03/01-8021/approval-and-promulgation-of-air-quality-implementation-plans-pennsylvania-conversion-of-the,george-w-bush,2001-04-03 00:00:00 UTC,2001,4,0,0
3/28/2001,3/28/2001,"[{'raw_name': 'DEPARTMENT OF THE TREASURY', 'name': 'Treasury Department', 'id': 497, 'url': 'https://www.federalregister.gov/agencies/treasury-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/497', 'parent_id': None, 'slug': 'treasury-department'}, {'raw_name': 'Customs Service', 'name': 'Customs Service', 'id': 96, 'url': 'https://www.federalregister.gov/agencies/customs-service', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/96', 'parent_id': 497, 'slug': 'customs-service'}]","Treasury Department, Customs Service",Amended Procedure for Refunds of Harbor Maintenance Fees Paid on Exports of Merchandise,This document amends the Customs Regulations to provide a new procedure for requesting refunds of export harbor maintenance fees collected by Customs since 1987. The United States Supreme Court held these fees to be unconstitutional in 1998. Customs has received numerous requests for refunds from exporters who paid these export fees. The new procedure will simplify the refund process by relieving exporters from documentary requirements in most cases. This amendment is being made on an interim basis in order to expedite the process for exporters entitled to refunds of fees held unconstitutional and no longer required under the Customs Regulations.,Interim regulation.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","The interim regulation is effective on March 28, 2001. Written comments must be received on or before April 27, 2001.",66 FR 16854,Jan-03,1515-AC82,https://www.federalregister.gov/api/v1/documents/01-7603?publication_date=2001-03-28,https://www.federalregister.gov/documents/full_text/text/2001/03/28/01-7603.txt,https://www.federalregister.gov/documents/2001/03/28/01-7603/amended-procedure-for-refunds-of-harbor-maintenance-fees-paid-on-exports-of-merchandise,george-w-bush,2001-03-28 00:00:00 UTC,2001,3,0,0
4/30/2001,,"[{'raw_name': 'DEPARTMENT OF TRANSPORTATION', 'name': 'Transportation Department', 'id': 492, 'url': 'https://www.federalregister.gov/agencies/transportation-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/492', 'parent_id': None, 'slug': 'transportation-department'}, {'raw_name': 'Federal Aviation Administration', 'name': 'Federal Aviation Administration', 'id': 159, 'url': 'https://www.federalregister.gov/agencies/federal-aviation-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/159', 'parent_id': 492, 'slug': 'federal-aviation-administration'}]","Transportation Department, Federal Aviation Administration","Revision of Class E Airspace; Bethel, AK","<RM>This action revises Class E airspace at Bethel, AK, in two ways: The FAA will cancel the Bethel Very High Frequency (VHF) Omnidirectional Range (VOR) instrument approach to runway (RWY) 36 at Bethel, AK, and simultaneously reduce the Class E (surface area extension) airspace at Bethel, AK; the FAA will correct an administrative error by revising the Class E (surface area) airspace with an exclusion area for Hanger Lake seaplane base operations. This rule will accomplish two actions: Allow for the Napakiak airport to be outside of the Bethel Class E (surface area extension) airspace and reduce the required controlled airspace for aircraft flying Instrument Flight Rules (IFR) operations at Bethel, AK; and fix an administrative oversight by adding the Hanger Lake exclusion area to the Class E airspace description at Bethel, AK.",<RM>Final rule.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","<RM>0901 UTC, July 12, 2001.",66 FR 21280,01-10669,,https://www.federalregister.gov/api/v1/documents/01-10669?publication_date=2001-04-30,https://www.federalregister.gov/documents/full_text/text/2001/04/30/01-10669.txt,https://www.federalregister.gov/documents/2001/04/30/01-10669/revision-of-class-e-airspace-bethel-ak,george-w-bush,2001-04-30 00:00:00 UTC,2001,4,0,0
2/26/2001,2/26/2001,"[{'raw_name': 'SECURITIES AND EXCHANGE COMMISSION', 'name': 'Securities and Exchange Commission', 'id': 466, 'url': 'https://www.federalregister.gov/agencies/securities-and-exchange-commission', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/466', 'parent_id': None, 'slug': 'securities-and-exchange-commission'}]",Securities and Exchange Commission,Delegation of Authority to the Director of the Division of Market Regulation,The Securities and Exchange Commission is amending its rules to delegate authority to the Director of the Division of Market Regulation to grant or deny exemptions from the provisions of the Execution Quality Disclosure Rules (Rule 11Ac1-5 and Rule 11Ac1-6 under the Securities Exchange Act of 1934). This delegation will facilitate the timely implementation of the Execution Quality Disclosure Rules.,Final rule.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","February 26, 2001.",66 FR 11536,Jan-48,,https://www.federalregister.gov/api/v1/documents/01-4648?publication_date=2001-02-26,https://www.federalregister.gov/documents/full_text/text/2001/02/26/01-4648.txt,https://www.federalregister.gov/documents/2001/02/26/01-4648/delegation-of-authority-to-the-director-of-the-division-of-market-regulation,george-w-bush,2001-02-26 00:00:00 UTC,2001,2,0,0
3/1/2001,3/13/2001,"[{'raw_name': 'DEPARTMENT OF THE TREASURY', 'name': 'Treasury Department', 'id': 497, 'url': 'https://www.federalregister.gov/agencies/treasury-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/497', 'parent_id': None, 'slug': 'treasury-department'}, {'raw_name': 'Internal Revenue Service', 'name': 'Internal Revenue Service', 'id': 254, 'url': 'https://www.federalregister.gov/agencies/internal-revenue-service', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/254', 'parent_id': 497, 'slug': 'internal-revenue-service'}]","Treasury Department, Internal Revenue Service",Reopenings of Treasury Securities and Other Debt Instruments; Original Issue Discount; Correction,"This document contains corrections to final regulations that were published in the Federal Register on Friday, January 12, 2001 (66 FR 2811), relating to reopenings of Treasury securities, other debt instruments, and original issue discount.",Correction to final regulations.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","This correction is effective March 13, 2001.",66 FR 12853,Jan-22,1545-AX60,https://www.federalregister.gov/api/v1/documents/01-4922?publication_date=2001-03-01,https://www.federalregister.gov/documents/full_text/text/2001/03/01/01-4922.txt,https://www.federalregister.gov/documents/2001/03/01/01-4922/reopenings-of-treasury-securities-and-other-debt-instruments-original-issue-discount-correction,george-w-bush,2001-03-01 00:00:00 UTC,2001,3,0,0
4/26/2001,5/31/2001,"[{'raw_name': 'DEPARTMENT OF TRANSPORTATION', 'name': 'Transportation Department', 'id': 492, 'url': 'https://www.federalregister.gov/agencies/transportation-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/492', 'parent_id': None, 'slug': 'transportation-department'}, {'raw_name': 'Federal Aviation Administration', 'name': 'Federal Aviation Administration', 'id': 159, 'url': 'https://www.federalregister.gov/agencies/federal-aviation-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/159', 'parent_id': 492, 'slug': 'federal-aviation-administration'}]","Transportation Department, Federal Aviation Administration",Airworthiness Directives; McDonnell Douglas Model DC-8 Series Airplanes,"This amendment adopts a new airworthiness directive (AD), applicable to certain McDonnell Douglas Model DC-8 series airplanes, that requires a one-time inspection to determine the manufacturer of the circuit breakers, and corrective action, if necessary. This amendment is prompted by reports of smoke and electrical odor in the flight compartment and cabin area as a result of failure of circuit breakers. The actions specified by this AD are intended to prevent internal overheating and arcing of the circuit breakers and airplane wiring due to long-term use and breakdown of internal components of the circuit breakers, which could result in smoke and fire in the flight compartment and main cabin.",Final rule.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","Effective May 31, 2001.",66 FR 20914,Jan-34,2120-AA64,https://www.federalregister.gov/api/v1/documents/01-9934?publication_date=2001-04-26,https://www.federalregister.gov/documents/full_text/text/2001/04/26/01-9934.txt,https://www.federalregister.gov/documents/2001/04/26/01-9934/airworthiness-directives-mcdonnell-douglas-model-dc-8-series-airplanes,george-w-bush,2001-04-26 00:00:00 UTC,2001,4,0,0
3/19/2001,3/19/2001,"[{'raw_name': 'DEPARTMENT OF HEALTH AND HUMAN SERVICES', 'name': 'Health and Human Services Department', 'id': 221, 'url': 'https://www.federalregister.gov/agencies/health-and-human-services-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/221', 'parent_id': None, 'slug': 'health-and-human-services-department'}, {'raw_name': 'Food and Drug Administration', 'name': 'Food and Drug Administration', 'id': 199, 'url': 'https://www.federalregister.gov/agencies/food-and-drug-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/199', 'parent_id': 221, 'slug': 'food-and-drug-administration'}]","Health and Human Services Department, Food and Drug Administration",New Animal Drugs; Change of Sponsor,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor for two approved new animal drug applications (NADA's) from Wendt Laboratories, Inc., to First Priority, Inc.",Final rule.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","This rule is effective March 19, 2001.",66 FR 15348,Jan-13,,https://www.federalregister.gov/api/v1/documents/01-6713?publication_date=2001-03-19,https://www.federalregister.gov/documents/full_text/text/2001/03/19/01-6713.txt,https://www.federalregister.gov/documents/2001/03/19/01-6713/new-animal-drugs-change-of-sponsor,george-w-bush,2001-03-19 00:00:00 UTC,2001,3,0,0
2/20/2001,3/22/2001,"[{'raw_name': 'DEPARTMENT OF TRANSPORTATION', 'name': 'Transportation Department', 'id': 492, 'url': 'https://www.federalregister.gov/agencies/transportation-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/492', 'parent_id': None, 'slug': 'transportation-department'}, {'raw_name': 'SURFACE TRANSPORTATION BOARD', 'name': 'Surface Transportation Board', 'id': 481, 'url': 'https://www.federalregister.gov/agencies/surface-transportation-board', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/481', 'parent_id': None, 'slug': 'surface-transportation-board'}]","Transportation Department, Surface Transportation Board",Regulations Governing Fees for Services Performed in Connection With Licensing and Related Services-2001 Update,The Board adopts its 2001 User Fee Update and revises its fee schedule at this time to recover the costs associated with the January 2001 Government salary increases.,Final rules.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","These rules are effective March 22, 2001.",66 FR 10830,Jan-25,,https://www.federalregister.gov/api/v1/documents/01-4025?publication_date=2001-02-20,https://www.federalregister.gov/documents/full_text/text/2001/02/20/01-4025.txt,https://www.federalregister.gov/documents/2001/02/20/01-4025/regulations-governing-fees-for-services-performed-in-connection-with-licensing-and-related,george-w-bush,2001-02-20 00:00:00 UTC,2001,2,0,0
2/12/2001,2/12/2001,"[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",Environmental Protection Agency,Carboxin; Extension of Tolerance for Emergency Exemptions,"This regulation re-establishes a time-limited tolerance for combined residues of the fungicide carboxin (5,6-dihydro-2-meth-yl-1,4- oxathiin-3-carboxanilide) and its metabolite 5,6-dihydro-3- carboxanilide-2-methyl-1,4-oxathiin-4-oxide (calculated as carboxin) in or on onions, dry bulb at 0.2 part per million (ppm) for an additional 12 month period. This tolerance will expire and is revoked on December 31, 2001. This action is in response to EPA's granting of an emergency exemption under section 18 of the Federal Insecticide, Fungicide, and Rodenticide Act (FIFRA) authorizing use of the pesticide on onions, dry bulb. Section 408(l)(6) of the Federal Food, Drug, and Cosmetic Act (FFDCA) requires EPA to establish a time-limited tolerance or exemption from the requirement for a tolerance for pesticide chemical residues in food that will result from the use of a pesticide under an emergency exemption granted by EPA under section 18 of FIFRA.",Final rule.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","This regulation is effective February 12, 2001. Objections and requests for hearings, identified by docket control number OPP-301100, must be received by EPA on or before April 13, 2001.",66 FR 9770,Jan-22,2070-AB78,https://www.federalregister.gov/api/v1/documents/01-3622?publication_date=2001-02-12,https://www.federalregister.gov/documents/full_text/text/2001/02/12/01-3622.txt,https://www.federalregister.gov/documents/2001/02/12/01-3622/carboxin-extension-of-tolerance-for-emergency-exemptions,george-w-bush,2001-02-12 00:00:00 UTC,2001,2,0,0
3/22/2001,5/21/2001,"[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",Environmental Protection Agency,National Emission Standards for Hazardous Air Pollutants for Ferroalloys Production: Ferromanganese and Silicomanganese,"We are taking direct final action to amend the national emission standards for hazardous air pollutants (NESHAP) for Ferroalloys Production: Ferromanganese and Silicomanganese. The amendments are being made in response to a petition for reconsideration submitted to the EPA following promulgation of the rule and a petition for review filed in the U.S. Court of Appeals for the District of Columbia Circuit. The amendments establish new emission limitations for ferromanganese and silicomanganese production in open submerged arc furnaces. We are establishing four subcategories within this category of furnaces and specifying numerical emission limitations for particulate matter (PM) for each to account for differences in emission potential and control, furnace size, operating conditions, and alloy type. We are making these amendments as a direct final rule because we view the amendments as noncontroversial and anticipate no adverse comments. In accordance with our general practice, we are also proposing these amendments in the ``Proposed Rules'' section of this Federal Register. If no adverse comments are received in response to this direct final rule, no further action is contemplated with respect to the proposal. If we receive adverse comments, the direct final rule will be withdrawn and all public comments received will be addressed in a subsequent final rule based on the proposed rule. If adverse comment is received only on a discrete portion of the rule, we will consider withdrawing only that portion of the rule. We will not institute a second comment period on the proposal. Any parties interested in commenting on the amendments should do so at this time.",Direct final rule; amendments.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","This rule is effective on May 21, 2001 without further notice, unless EPA receives adverse comment by April 23, 2001. If we receive such comment, we will publish a timely withdrawal in the Federal Register informing the public that this rule will not take effect.",66 FR 16007,Jan-28,2060-AF29,https://www.federalregister.gov/api/v1/documents/01-7028?publication_date=2001-03-22,https://www.federalregister.gov/documents/full_text/text/2001/03/22/01-7028.txt,https://www.federalregister.gov/documents/2001/03/22/01-7028/national-emission-standards-for-hazardous-air-pollutants-for-ferroalloys-production-ferromanganese,george-w-bush,2001-03-22 00:00:00 UTC,2001,3,0,0
