publication_date,effective_on,agencies,agency_names,title,abstract,action,type,president,dates,citation,document_number,regulation_id_numbers,json_url,raw_text_url,html_url,president_id,publication_dt,publication_year,publication_month,susp,actual_susp
2001-01-29,2001-03-13,"[{'raw_name': 'DEPARTMENT OF TRANSPORTATION', 'name': 'Transportation Department', 'id': 492, 'url': 'https://www.federalregister.gov/agencies/transportation-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/492', 'parent_id': None, 'slug': 'transportation-department'}, {'raw_name': 'Federal Aviation Administration', 'name': 'Federal Aviation Administration', 'id': 159, 'url': 'https://www.federalregister.gov/agencies/federal-aviation-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/159', 'parent_id': 492, 'slug': 'federal-aviation-administration'}]","Transportation Department, Federal Aviation Administration",Airworthiness Directives; Pilatus Aircraft LTD Model PC-6 Airplanes,"This amendment adopts a new airworthiness directive (AD) that applies to all Pilatus Aircraft LTD (Pilatus) Model PC-6 airplanes that are equipped with a certain stabilizer trim actuator. This AD requires you to inspect the lower lug of the actuator for cracks, damage, or distortion; verify that the staked bearing is correctly installed in the bore of the lug; and repair any cracked, damaged, or distorted parts and reassemble any incorrectly installed staked bearing, as necessary. This AD is the result of mandatory continuing airworthiness information (MCAI) issued by the airworthiness authority for Switzerland. The actions specified by this AD are intended to detect and correct damage, distortion, or cracks in the lower lug assembly, which could result in failure of the lower lug. Such failure could lead to loss of the stabilizer trim actuator with consequent loss of control of the airplane.",Final rule.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","This AD becomes effective on March 13, 2001.",66 FR 8079,01-2002,2120-AA64,https://www.federalregister.gov/api/v1/documents/01-2002?publication_date=2001-01-29,https://www.federalregister.gov/documents/full_text/text/2001/01/29/01-2002.txt,https://www.federalregister.gov/documents/2001/01/29/01-2002/airworthiness-directives-pilatus-aircraft-ltd-model-pc-6-airplanes,george-w-bush,2001-01-29 00:00:00 UTC,2001,1,0,0
2001-03-06,,"[{'raw_name': 'DEPARTMENT OF VETERANS AFFAIRS', 'name': 'Veterans Affairs Department', 'id': 520, 'url': 'https://www.federalregister.gov/agencies/veterans-affairs-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/520', 'parent_id': None, 'slug': 'veterans-affairs-department'}]",Veterans Affairs Department,Revised Criteria for Monetary Allowance for an Individual Born With Spina Bifida Whose Biological Father or Mother Is a Vietnam Veteran,This document amends the evaluation criteria that the Department of Veterans Affairs (VA) uses to determine the amount of the monthly monetary allowance that it pays to an individual born with spina bifida whose biological father or mother is a Vietnam veteran. The intended effect of this amendment is to clarify the criteria to ensure that they are applied consistently and to add a provision allowing the Director of the Compensation and Pension Service to adjust the payment level for individuals with disabling impairments due to spina bifida that are not addressed in the evaluation criteria.,Final rule.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}",,66 FR 13435,01-5450,2900-AJ51,https://www.federalregister.gov/api/v1/documents/01-5450?publication_date=2001-03-06,https://www.federalregister.gov/documents/full_text/text/2001/03/06/01-5450.txt,https://www.federalregister.gov/documents/2001/03/06/01-5450/revised-criteria-for-monetary-allowance-for-an-individual-born-with-spina-bifida-whose-biological,george-w-bush,2001-03-06 00:00:00 UTC,2001,3,0,0
2001-03-30,2001-03-27,"[{'raw_name': 'DEPARTMENT OF COMMERCE', 'name': 'Commerce Department', 'id': 54, 'url': 'https://www.federalregister.gov/agencies/commerce-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/54', 'parent_id': None, 'slug': 'commerce-department'}, {'raw_name': 'National Oceanic and Atmospheric Administration', 'name': 'National Oceanic and Atmospheric Administration', 'id': 361, 'url': 'https://www.federalregister.gov/agencies/national-oceanic-and-atmospheric-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/361', 'parent_id': 54, 'slug': 'national-oceanic-and-atmospheric-administration'}]","Commerce Department, National Oceanic and Atmospheric Administration",Fisheries of the Exclusive Economic Zone Off Alaska; Pacific Cod by Catcher Vessels 60 Feet Length Overall and Longer Using Hook-and-line Gear in the Bering Sea and Aleutian Islands,NMFS is prohibiting directed fishing for Pacific cod by catcher vessels 60 ft (18.3 meters (m)) length overall (LOA) and longer using hook-and-line gear in the Bering Sea and Aleutian Islands management area (BSAI). This action is necessary to prevent exceeding the A season apportionment of the 2001 total allowable catch (TAC) of Pacific cod allocated to catcher vessels using hook-and-line gear in this area.,Closure.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","Effective 1200 hrs, Alaska local time (A.l.t.), March 27, 2001, until 1200 hrs, A.l.t., June 10, 2001.",66 FR 17373,01-7933,,https://www.federalregister.gov/api/v1/documents/01-7933?publication_date=2001-03-30,https://www.federalregister.gov/documents/full_text/text/2001/03/30/01-7933.txt,https://www.federalregister.gov/documents/2001/03/30/01-7933/fisheries-of-the-exclusive-economic-zone-off-alaska-pacific-cod-by-catcher-vessels-60-feet-length,george-w-bush,2001-03-30 00:00:00 UTC,2001,3,0,0
2001-04-02,2001-04-02,"[{'raw_name': 'DEPARTMENT OF HEALTH AND HUMAN SERVICES', 'name': 'Health and Human Services Department', 'id': 221, 'url': 'https://www.federalregister.gov/agencies/health-and-human-services-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/221', 'parent_id': None, 'slug': 'health-and-human-services-department'}, {'raw_name': 'Food and Drug Administration', 'name': 'Food and Drug Administration', 'id': 199, 'url': 'https://www.federalregister.gov/agencies/food-and-drug-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/199', 'parent_id': 221, 'slug': 'food-and-drug-administration'}]","Health and Human Services Department, Food and Drug Administration",New Animal Drugs; Change of Sponsor,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor for an approved abbreviated new animal drug application (ANADA) from Inhalon Pharmaceuticals, Inc., to Minrad, Inc.",Final rule.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","This rule is effective April 2, 2001.",66 FR 17509,01-8059,,https://www.federalregister.gov/api/v1/documents/01-8059?publication_date=2001-04-02,https://www.federalregister.gov/documents/full_text/text/2001/04/02/01-8059.txt,https://www.federalregister.gov/documents/2001/04/02/01-8059/new-animal-drugs-change-of-sponsor,george-w-bush,2001-04-02 00:00:00 UTC,2001,4,0,0
2001-03-27,2001-03-02,"[{'raw_name': 'DEPARTMENT OF TRANSPORTATION', 'name': 'Transportation Department', 'id': 492, 'url': 'https://www.federalregister.gov/agencies/transportation-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/492', 'parent_id': None, 'slug': 'transportation-department'}, {'raw_name': 'Coast Guard', 'name': 'Coast Guard', 'id': 53, 'url': 'https://www.federalregister.gov/agencies/coast-guard', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/53', 'parent_id': 227, 'slug': 'coast-guard'}]","Transportation Department, Coast Guard","Drawbridge Operation Regulations: Harlem River, NY","The Commander, First Coast Guard District, has issued a temporary deviation from the drawbridge operation regulations governing the operation of the 207 Street (University Heights) Bridge, at mile 6.0, across the Harlem River at New York City, New York. This deviation authorizes the bridge owner to require a twenty-four hour notice for bridge openings from March 2, 2001 through April 15, 2001. This deviation is necessary in order to facilitate emergency repairs at the bridge.",Notice of temporary deviation from regulations.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","This deviation is effective from March 2, 2001 through April 15, 2001.",66 FR 16604,01-7511,,https://www.federalregister.gov/api/v1/documents/01-7511?publication_date=2001-03-27,https://www.federalregister.gov/documents/full_text/text/2001/03/27/01-7511.txt,https://www.federalregister.gov/documents/2001/03/27/01-7511/drawbridge-operation-regulations-harlem-river-ny,george-w-bush,2001-03-27 00:00:00 UTC,2001,3,0,0
2001-03-22,,"[{'raw_name': 'DEPARTMENT OF TRANSPORTATION', 'name': 'Transportation Department', 'id': 492, 'url': 'https://www.federalregister.gov/agencies/transportation-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/492', 'parent_id': None, 'slug': 'transportation-department'}, {'raw_name': 'Federal Aviation Administration', 'name': 'Federal Aviation Administration', 'id': 159, 'url': 'https://www.federalregister.gov/agencies/federal-aviation-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/159', 'parent_id': 492, 'slug': 'federal-aviation-administration'}]","Transportation Department, Federal Aviation Administration",Standard Instrument Approach Procedures; Miscellaneous Amendments,"This amendment establishes, amends, suspends, or revokes Standard Instrument Approach Procedures (SIAPs) for operations at certain airports. These regulatory actions are needed because of the adoption of new or revised criteria, or because of changes occurring in the National Airspace System, such as the commissioning of new navigational facilities, addition of new obstacles, or changes in air traffic requirements. These changes are designed to provide safe and efficient use of the navigable airspace and to promote safe flight operations under instrument flight rules at the affected airports.",Final rule.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}",An effective date for each SIAP is specified in the amendatory provisions.,66 FR 15992,01-7059,,https://www.federalregister.gov/api/v1/documents/01-7059?publication_date=2001-03-22,https://www.federalregister.gov/documents/full_text/text/2001/03/22/01-7059.txt,https://www.federalregister.gov/documents/2001/03/22/01-7059/standard-instrument-approach-procedures-miscellaneous-amendments,george-w-bush,2001-03-22 00:00:00 UTC,2001,3,0,0
2001-04-30,,"[{'raw_name': 'DEPARTMENT OF TRANSPORTATION', 'name': 'Transportation Department', 'id': 492, 'url': 'https://www.federalregister.gov/agencies/transportation-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/492', 'parent_id': None, 'slug': 'transportation-department'}, {'raw_name': 'Federal Aviation Administration', 'name': 'Federal Aviation Administration', 'id': 159, 'url': 'https://www.federalregister.gov/agencies/federal-aviation-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/159', 'parent_id': 492, 'slug': 'federal-aviation-administration'}]","Transportation Department, Federal Aviation Administration","Revision of Class E Airspace; Bethel, AK","<RM>This action revises Class E airspace at Bethel, AK, in two ways: The FAA will cancel the Bethel Very High Frequency (VHF) Omnidirectional Range (VOR) instrument approach to runway (RWY) 36 at Bethel, AK, and simultaneously reduce the Class E (surface area extension) airspace at Bethel, AK; the FAA will correct an administrative error by revising the Class E (surface area) airspace with an exclusion area for Hanger Lake seaplane base operations. This rule will accomplish two actions: Allow for the Napakiak airport to be outside of the Bethel Class E (surface area extension) airspace and reduce the required controlled airspace for aircraft flying Instrument Flight Rules (IFR) operations at Bethel, AK; and fix an administrative oversight by adding the Hanger Lake exclusion area to the Class E airspace description at Bethel, AK.",<RM>Final rule.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","<RM>0901 UTC, July 12, 2001.",66 FR 21280,01-10669,,https://www.federalregister.gov/api/v1/documents/01-10669?publication_date=2001-04-30,https://www.federalregister.gov/documents/full_text/text/2001/04/30/01-10669.txt,https://www.federalregister.gov/documents/2001/04/30/01-10669/revision-of-class-e-airspace-bethel-ak,george-w-bush,2001-04-30 00:00:00 UTC,2001,4,0,0
2001-02-16,2001-03-23,"[{'raw_name': 'DEPARTMENT OF TRANSPORTATION', 'name': 'Transportation Department', 'id': 492, 'url': 'https://www.federalregister.gov/agencies/transportation-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/492', 'parent_id': None, 'slug': 'transportation-department'}, {'raw_name': 'Federal Aviation Administration', 'name': 'Federal Aviation Administration', 'id': 159, 'url': 'https://www.federalregister.gov/agencies/federal-aviation-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/159', 'parent_id': 492, 'slug': 'federal-aviation-administration'}]","Transportation Department, Federal Aviation Administration",Airworthiness Directives; Airbus Model A330 and A340 Series Airplanes,"This amendment adopts a new airworthiness directive (AD), applicable to certain Airbus Model A330 and A340 series airplanes, that requires identifying the part and serial numbers of the pressure reducing valve on each air pressurization unit, testing pressure reducing valves and air pressurization units having affected serial numbers, and replacing faulty valves or units with new parts. The actions specified by this AD are intended to prevent the simultaneous failure of two air pressurization units, which could result in loss of three hydraulic circuits and consequent reduced controllability of the airplane. This action is intended to address the identified unsafe condition.",Final rule.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","Effective March 23, 2001.",66 FR 10570,01-3698,2120-AA64,https://www.federalregister.gov/api/v1/documents/01-3698?publication_date=2001-02-16,https://www.federalregister.gov/documents/full_text/text/2001/02/16/01-3698.txt,https://www.federalregister.gov/documents/2001/02/16/01-3698/airworthiness-directives-airbus-model-a330-and-a340-series-airplanes,george-w-bush,2001-02-16 00:00:00 UTC,2001,2,0,0
2001-02-21,2001-03-28,"[{'raw_name': 'DEPARTMENT OF TRANSPORTATION', 'name': 'Transportation Department', 'id': 492, 'url': 'https://www.federalregister.gov/agencies/transportation-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/492', 'parent_id': None, 'slug': 'transportation-department'}, {'raw_name': 'Federal Aviation Administration', 'name': 'Federal Aviation Administration', 'id': 159, 'url': 'https://www.federalregister.gov/agencies/federal-aviation-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/159', 'parent_id': 492, 'slug': 'federal-aviation-administration'}]","Transportation Department, Federal Aviation Administration",Airworthiness Directives; BAe Systems (Operations) Limited Model BAe 146 and Model Avro 146-RJ Series Airplanes,"This amendment adopts a new airworthiness directive (AD), applicable to all BAe Systems (Operations) Limited Model BAe 146 and Model Avro 146-RJ series airplanes, that requires repetitive non- destructive testing inspections to detect cracking at the fuselage end of the inner sidestays of the main landing gear (MLG) by the anti- rotation pin, and replacement of the sidestay with a new sidestay, if necessary. This amendment is necessary to detect and correct fatigue cracking of the inner sidestays of the MLG, which could result in failure of the MLG. This action is intended to address the identified unsafe condition.",Final rule.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","Effective March 28, 2001.",66 FR 10962,01-3850,2120-AA64,https://www.federalregister.gov/api/v1/documents/01-3850?publication_date=2001-02-21,https://www.federalregister.gov/documents/full_text/text/2001/02/21/01-3850.txt,https://www.federalregister.gov/documents/2001/02/21/01-3850/airworthiness-directives-bae-systems-operations-limited-model-bae-146-and-model-avro-146-rj-series,george-w-bush,2001-02-21 00:00:00 UTC,2001,2,0,0
2001-04-17,2001-05-21,"[{'raw_name': 'FEDERAL RESERVE SYSTEM', 'name': 'Federal Reserve System', 'id': 188, 'url': 'https://www.federalregister.gov/agencies/federal-reserve-system', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/188', 'parent_id': None, 'slug': 'federal-reserve-system'}]",Federal Reserve System,Rules Regarding Access to Personal Information Under the Privacy Act,"In accordance with the Privacy Act, the Board of Governors of the Federal Reserve System (Board) is amending its Rules Regarding Access to Personal Information under the Privacy Act. Notice of this new system of records, entitled Protective Information System (BGFRS- 31) is published in an adjacent notice. This rule also makes a technical correction to an earlier document.",Final rule.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","May 21, 2001.",66 FR 19717,01-9432,,https://www.federalregister.gov/api/v1/documents/01-9432?publication_date=2001-04-17,https://www.federalregister.gov/documents/full_text/text/2001/04/17/01-9432.txt,https://www.federalregister.gov/documents/2001/04/17/01-9432/rules-regarding-access-to-personal-information-under-the-privacy-act,george-w-bush,2001-04-17 00:00:00 UTC,2001,4,0,0
2001-03-08,2001-01-16,"[{'raw_name': 'DEPARTMENT OF COMMERCE', 'name': 'Commerce Department', 'id': 54, 'url': 'https://www.federalregister.gov/agencies/commerce-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/54', 'parent_id': None, 'slug': 'commerce-department'}, {'raw_name': 'National Oceanic and Atmospheric Administration', 'name': 'National Oceanic and Atmospheric Administration', 'id': 361, 'url': 'https://www.federalregister.gov/agencies/national-oceanic-and-atmospheric-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/361', 'parent_id': 54, 'slug': 'national-oceanic-and-atmospheric-administration'}]","Commerce Department, National Oceanic and Atmospheric Administration",Fisheries in the Exclusive Economic Zone Off Alaska; License Limitation Program for the Scallop Fishery; Correction,"This document corrects regulatory text in the final rule that implements a license limitation program for the scallop fishery, which was published in the Federal Register on December 14, 2000.",Final rule; correction.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","Effective January 16, 2001.",66 FR 13857,01-5760,0648-AM42,https://www.federalregister.gov/api/v1/documents/01-5760?publication_date=2001-03-08,https://www.federalregister.gov/documents/full_text/text/2001/03/08/01-5760.txt,https://www.federalregister.gov/documents/2001/03/08/01-5760/fisheries-in-the-exclusive-economic-zone-off-alaska-license-limitation-program-for-the-scallop,george-w-bush,2001-03-08 00:00:00 UTC,2001,3,0,0
2001-02-13,2001-02-13,"[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",Environmental Protection Agency,Water Quality Standards; Establishment of Numeric Criteria for Priority Toxic Pollutants for the State of California; Correction,"This document contains corrections to a final rule, Water Quality Standards; Establishment of Numeric Criteria for Priority Toxic Pollutants for the State of California, also know as the California Toxics Rule, which was published in the Federal Register on Thursday, May 18, 2000 (65 FR 31682). The California Toxics Rule promulgated numeric aquatic life and human health criteria for priority toxic pollutants and a compliance schedule provision which authorizes the State to issue schedules of compliance for new or revised National Pollutant Discharge Elimination System permit limits based on the federal criteria when certain conditions are met.",Final Rule; correction.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","This action is effective February 13, 2001.",66 FR 9960,01-3617,2040-AC44,https://www.federalregister.gov/api/v1/documents/01-3617?publication_date=2001-02-13,https://www.federalregister.gov/documents/full_text/text/2001/02/13/01-3617.txt,https://www.federalregister.gov/documents/2001/02/13/01-3617/water-quality-standards-establishment-of-numeric-criteria-for-priority-toxic-pollutants-for-the,george-w-bush,2001-02-13 00:00:00 UTC,2001,2,0,0
2001-04-24,2001-04-25,"[{'raw_name': 'DEPARTMENT OF THE TREASURY', 'name': 'Treasury Department', 'id': 497, 'url': 'https://www.federalregister.gov/agencies/treasury-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/497', 'parent_id': None, 'slug': 'treasury-department'}, {'raw_name': 'Customs Service', 'name': 'Customs Service', 'id': 96, 'url': 'https://www.federalregister.gov/agencies/customs-service', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/96', 'parent_id': 497, 'slug': 'customs-service'}]","Treasury Department, Customs Service",Foreign Repairs to American Vessels; Correction,"This document contains a correction to the final regulations (T.D. 01-24), which were published in the Federal Register on Monday, March 26, 2001. The regulations related to the requirements regarding the declaration, entry, assessment of duty and processing of petitions for relief from duty for vessels of the United States which undergo foreign shipyard operations.",Final rule; correction.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","April 25, 2001.",66 FR 20588,01-10163,1515-AC30,https://www.federalregister.gov/api/v1/documents/01-10163?publication_date=2001-04-24,https://www.federalregister.gov/documents/full_text/text/2001/04/24/01-10163.txt,https://www.federalregister.gov/documents/2001/04/24/01-10163/foreign-repairs-to-american-vessels-correction,george-w-bush,2001-04-24 00:00:00 UTC,2001,4,0,0
2001-02-07,,"[{'raw_name': 'DEPARTMENT OF DEFENSE', 'name': 'Defense Department', 'id': 103, 'url': 'https://www.federalregister.gov/agencies/defense-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/103', 'parent_id': None, 'slug': 'defense-department'}, {'raw_name': 'Office of the Secretary'}]","Defense Department, Office of the Secretary",Civilian Health and Medical Program of the Uniformed Services (CHAMPUS); Methodology for Coverage of Phase II and Phase III Clinical Trials Sponsored by the National Institutes of Health,"The Department of Defense published a final rule on Methodology for Coverage of Phase II and Phase III Clinical Trials Sponsored by the National Institutes of Health. This rule should not have been published in accordance with the Regulatory Review Plan, therefore, this document is published to withdraw the rule.",Final rule; withdrawal.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","The rule published on Wednesday, January 31, 2001 at 66 FR 8365 is withdrawn as of February 7, 2001.",66 FR 9199,01-3034,0720-AA57,https://www.federalregister.gov/api/v1/documents/01-3034?publication_date=2001-02-07,https://www.federalregister.gov/documents/full_text/text/2001/02/07/01-3034.txt,https://www.federalregister.gov/documents/2001/02/07/01-3034/civilian-health-and-medical-program-of-the-uniformed-services-champus-methodology-for-coverage-of,george-w-bush,2001-02-07 00:00:00 UTC,2001,2,0,0
2001-03-14,2001-03-09,"[{'raw_name': 'DEPARTMENT OF COMMERCE', 'name': 'Commerce Department', 'id': 54, 'url': 'https://www.federalregister.gov/agencies/commerce-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/54', 'parent_id': None, 'slug': 'commerce-department'}, {'raw_name': 'National Oceanic and Atmospheric Administration', 'name': 'National Oceanic and Atmospheric Administration', 'id': 361, 'url': 'https://www.federalregister.gov/agencies/national-oceanic-and-atmospheric-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/361', 'parent_id': 54, 'slug': 'national-oceanic-and-atmospheric-administration'}]","Commerce Department, National Oceanic and Atmospheric Administration",Fisheries of the Exclusive Economic Zone Off Alaska; Pollock by Vessels Catching Pollock for Processing by the Mothership Component in the Bering Sea and Aleutian Islands Management Area,NMFS is prohibiting directed fishing for pollock by vessels catching pollock for processing by the mothership component in the Steller sea lion conservation area (SCA) of the Bering Sea and Aleutian Islands management area (BSAI). This action is necessary because the A season limit of pollock total allowable catch (TAC) specified to the mothership component for harvest within the SCA has been reached.,Closure.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","Effective 1200 hrs, Alaska local time (A.l.t.), March 9, 2001, until 1200 hrs, A.l.t., April 1, 2001.",66 FR 14863,01-6345,,https://www.federalregister.gov/api/v1/documents/01-6345?publication_date=2001-03-14,https://www.federalregister.gov/documents/full_text/text/2001/03/14/01-6345.txt,https://www.federalregister.gov/documents/2001/03/14/01-6345/fisheries-of-the-exclusive-economic-zone-off-alaska-pollock-by-vessels-catching-pollock-for,george-w-bush,2001-03-14 00:00:00 UTC,2001,3,0,0
2001-01-31,2001-05-17,"[{'raw_name': 'DEPARTMENT OF TRANSPORTATION', 'name': 'Transportation Department', 'id': 492, 'url': 'https://www.federalregister.gov/agencies/transportation-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/492', 'parent_id': None, 'slug': 'transportation-department'}, {'raw_name': 'Federal Aviation Administration', 'name': 'Federal Aviation Administration', 'id': 159, 'url': 'https://www.federalregister.gov/agencies/federal-aviation-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/159', 'parent_id': 492, 'slug': 'federal-aviation-administration'}]","Transportation Department, Federal Aviation Administration","Amendment to Class E Airspace; Grant, NE","This action amends the Class E airspace area at Grant, NE. The FAA has developed Area Navigation (RNAV) Runway (RWY) 15 ORIGINAL, RNAV RWY 33 ORIGINAL, and VHF Omni-directional Range (VOR)/Distance Measuring Equipment (DME) Runway 15 ORIGINAL, Standard Instrument Approach Procedures (SIAP) to serve Grant Municipal Airport. Additional controlled airspace extending upward from 700 feet Above Ground Level (AGL) is needed to accommodate the SIAPs and for other Instrument Flight Rules (IFR) operations at this airport. This action will also correct the geographical coordinates of Grant Municipal Airport, Grant, NE. The intended effect of this rule is to provide controlled Class E airspace for aircraft executing the SIAPs and to segregate aircraft using instrument approach procedures in instrument conditions from aircraft operating in visual conditions.",Direct final rule; request for comments.,Rule,"{'name': 'George W. Bush', 'identifier': 'george-w-bush'}","This direct final rule is effective on 0901 UTC, May 17, 2001.",66 FR 8358,01-1279,,https://www.federalregister.gov/api/v1/documents/01-1279?publication_date=2001-01-31,https://www.federalregister.gov/documents/full_text/text/2001/01/31/01-1279.txt,https://www.federalregister.gov/documents/2001/01/31/01-1279/amendment-to-class-e-airspace-grant-ne,george-w-bush,2001-01-31 00:00:00 UTC,2001,1,0,0
